_01_category,_02_state,_03_branch_name,_04_address,_05_latitude,_06_longitude,_07_bank_type,_08_mother_bank_name
Foreigner Bank,Selangor,Al-Amin Bandar Botanic,"No. 117, Jalan Mahogani 5/KS 7,
Bandar Botanic,
41200 Klang
Selangor",,,Branches,OCBC
Foreigner Bank,,Seremban,"63 - 65 Jalan Dato Bandar Tunggal
70000 Seremban
Negeri Sembilan Darul Khusus",,,Branches,OCBC
Foreigner Bank,,Melaka,"No. 2F-2F-4
Jalan KLJ4
Taman Kota Laksamana Jaya
75200 Melaka",,,Branches,OCBC
Foreigner Bank,,Teluk Intan,"1054 Jalan Mahkota
36000 Teluk Intan
Perak Darul Ridzuan",,,Branches,OCBC
Foreigner Bank,,Segamat,"109C-109E Jalan Genuang
85000 Segamat
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Muar,"26 Jalan Maharani
84000 Muar
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Ipoh Main,"2 Jalan Dato Maharaja Lela
30000 Ipoh
Perak Darul Ridzuan",,,Branches,OCBC
Foreigner Bank,,Kuantan,"40 Jalan Teluk Sisek
25000 Kuantan
Pahang Darul Makmur",,,Branches,OCBC
Foreigner Bank,,Batu Pahat,"108-2 Jalan Rahmat
83000 Batu Pahat
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Taiping,"24-30 Jalan Berek
34000 Taiping
Perak Darul Ridzuan",,,Branches,OCBC
Foreigner Bank,,Kluang,"8A Jalan Dato' Haji Hassan
86000 Kluang
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Kulai,"No. 202, 203 and 204,
Jalan Kenanga 29/2,
Indahpura,
81000 Kulai,
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Al-Amin Skudai,"No. 143 & 145,
Jalan Sutera Tanjung 8/2
Taman Sutera Utama
81300 Skudai
Johor",,,Branches,OCBC
Foreigner Bank,,Bukit Mertajam,"No. 47, 49, 51, 53
Jalan Perniagaan Gemilang 1
Pusat Perniagaan Gemilang
14000 Bukit Mertajam
Pulau Pinang",,,Branches,OCBC
Foreigner Bank,,Batu Maung,"No.13 – 15 Lintang Batu Maung 1
11960 Batu Maung,
Pulau Pinang",,,Branches,OCBC
Foreigner Bank,,Taman Molek,"47 & 49 Jalan Molek 1/29
Taman Molek
81100 Johor Bahru
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Penang,"36 Lebuh Pantai
10300 Pulau Pinang",,,Branches,OCBC
Foreigner Bank,,Johor Bahru,"1 Jalan Ibrahim
80000 Johor Bahru
Johor Darul Takzim",,,Branches,OCBC
Foreigner Bank,,Al-Amin Sungai Petani,"104, Jalan Legenda 4
Legenda Heights
08000 Sungai Petani
Kedah Darul Aman",,,Branches,OCBC
Foreigner Bank,,Kota Bharu,"3940 Jalan Temenggong
15000 Kota Bharu
Kelantan Darul Naim",,,Branches,OCBC
Foreigner Bank,,Alor Setar,"No. 209 Jalan Gangsa
Kawasan Perusahaan Mergong 2
05150 Alor Setar",,,Branches,OCBC
Foreigner Bank,,Kuching,"UG Floor,
Gateway Kuching
No.9, Jalan Bukit Mata
93100 Kuching
Sarawak",,,Branches,OCBC
Foreigner Bank,,Al-Amin Sibu,"Ground Floor,
Wisma Toh Li Hua Foundation,
Jaya Li Hua,
No. 21 Jalan Pahlawan,
96000 Sibu
Sarawak",,,Branches,OCBC
Foreigner Bank,,Miri,"Lot 1375 & 1376 Centrepoint
Commercial Centre (Phase 2)
Block 10 Miri Concession
Land District Kubu Road
98000 Miri
Sarawak",,,Branches,OCBC
Foreigner Bank,,Kota Kinabalu,"21 & 23 Jalan Pantai
88000 Kota Kinabalu
Sabah",,,Branches,OCBC
Foreigner Bank,,Al-Amin Sandakan,"Lot 1, Block 16, Bandar Indah,
Batu 4, Jalan Utara,
90000 Sandakan
Sabah",,,Branches,OCBC
